mi	2^10
load factor	4/8
find_miss	aligned_double_hashing_table	HashTable	<u64>/896	15.05
find_miss	quadratic_probing_table	HashTable	<u64>/896	13.99
find_miss	aligned_quadratic_probing_table	HashTable	<u64>/896	15.03
find_miss	aligned_cuckoo_table	HashTable	<u64>/896	2.74
find_miss	balancing_cuckoo_table	HashTable	<u64>/896	2.72
find_miss	scalar_cache_line_aligned_table	U64HashSet	<u64>/896	20.03
find_miss	scalar_unaligned_table	U64HashSet	<u64>/896	19.19
find_miss	scalar_cuckoo_table	U64HashSet	<u64>/896	1.72
find_miss	hashbrown	HashMap	<u64,u64>/896	14.07
find_hit	aligned_double_hashing_table	HashTable	<u64>/896	1.97
find_hit	quadratic_probing_table	HashTable	<u64>/896	1.78
find_hit	aligned_quadratic_probing_table	HashTable	<u64>/896	1.84
find_hit	aligned_cuckoo_table	HashTable	<u64>/896	1.70
find_hit	balancing_cuckoo_table	HashTable	<u64>/896	1.70
find_hit	scalar_cache_line_aligned_table	U64HashSet	<u64>/896	2.78
find_hit	scalar_unaligned_table	U64HashSet	<u64>/896	2.28
find_hit	scalar_cuckoo_table	U64HashSet	<u64>/896	1.21
find_hit	hashbrown	HashMap	<u64,u64>/896	1.85
find_hit_latency	aligned_double_hashing_table	HashTable	<u64>/896	10.25
find_hit_latency	quadratic_probing_table	HashTable	<u64>/896	10.17
find_hit_latency	aligned_quadratic_probing_table	HashTable	<u64>/896	10.22
find_hit_latency	aligned_cuckoo_table	HashTable	<u64>/896	10.19
find_hit_latency	balancing_cuckoo_table	HashTable	<u64>/896	10.14
find_hit_latency	scalar_cache_line_aligned_table	U64HashSet	<u64>/896	5.46
find_hit_latency	scalar_unaligned_table	U64HashSet	<u64>/896	5.42
find_hit_latency	scalar_cuckoo_table	U64HashSet	<u64>/896	4.35
find_hit_latency	hashbrown	HashMap	<u64,u64>/896	10.10
insert_erase	aligned_double_hashing_table	HashTable	<u64>/896	4.00
insert_erase	quadratic_probing_table	HashTable	<u64>/896	4.66
insert_erase	aligned_quadratic_probing_table	HashTable	<u64>/896	4.91
insert_erase	scalar_cache_line_aligned_table	U64HashSet	<u64>/896	13.51
insert_erase	scalar_unaligned_table	U64HashSet	<u64>/896	16.06
insert_erase	hashbrown	HashMap	<u64,u64>/896	4.79
mi	2^15
load factor	4/8
find_miss	aligned_double_hashing_table	HashTable	<u64>/16384	2.43
find_miss	quadratic_probing_table	HashTable	<u64>/16384	2.05
find_miss	aligned_quadratic_probing_table	HashTable	<u64>/16384	2.24
find_miss	unaligned_cuckoo_table	HashTable	<u64>/16384	1.96
find_miss	aligned_cuckoo_table	HashTable	<u64>/16384	2.12
find_miss	balancing_cuckoo_table	HashTable	<u64>/16384	2.12
find_miss	scalar_cache_line_aligned_table	U64HashSet	<u64>/16384	11.76
find_miss	scalar_unaligned_table	U64HashSet	<u64>/16384	11.08
find_miss	scalar_cuckoo_table	U64HashSet	<u64>/16384	1.89
find_miss	hashbrown	HashMap	<u64,u64>/16384	2.15
find_hit	aligned_double_hashing_table	HashTable	<u64>/16384	2.09
find_hit	quadratic_probing_table	HashTable	<u64>/16384	1.80
find_hit	aligned_quadratic_probing_table	HashTable	<u64>/16384	1.84
find_hit	unaligned_cuckoo_table	HashTable	<u64>/16384	1.83
find_hit	aligned_cuckoo_table	HashTable	<u64>/16384	1.83
find_hit	balancing_cuckoo_table	HashTable	<u64>/16384	1.80
find_hit	scalar_cache_line_aligned_table	U64HashSet	<u64>/16384	3.87
find_hit	scalar_unaligned_table	U64HashSet	<u64>/16384	1.59
find_hit	scalar_cuckoo_table	U64HashSet	<u64>/16384	3.79
find_hit	hashbrown	HashMap	<u64,u64>/16384	1.78
find_hit_latency	aligned_double_hashing_table	HashTable	<u64>/16384	13.67
find_hit_latency	quadratic_probing_table	HashTable	<u64>/16384	13.79
find_hit_latency	aligned_quadratic_probing_table	HashTable	<u64>/16384	13.62
find_hit_latency	unaligned_cuckoo_table	HashTable	<u64>/16384	13.83
find_hit_latency	aligned_cuckoo_table	HashTable	<u64>/16384	13.70
find_hit_latency	balancing_cuckoo_table	HashTable	<u64>/16384	13.67
find_hit_latency	scalar_cache_line_aligned_table	U64HashSet	<u64>/16384	7.90
find_hit_latency	scalar_unaligned_table	U64HashSet	<u64>/16384	7.66
find_hit_latency	scalar_cuckoo_table	U64HashSet	<u64>/16384	9.74
find_hit_latency	hashbrown	HashMap	<u64,u64>/16384	13.46
insert_erase	aligned_double_hashing_table	HashTable	<u64>/16384	2.94
insert_erase	quadratic_probing_table	HashTable	<u64>/16384	2.60
insert_erase	aligned_quadratic_probing_table	HashTable	<u64>/16384	2.61
insert_erase	unaligned_cuckoo_table	HashTable	<u64>/16384	2.86
insert_erase	aligned_cuckoo_table	HashTable	<u64>/16384	2.83
insert_erase	balancing_cuckoo_table	HashTable	<u64>/16384	3.29
insert_erase	scalar_cache_line_aligned_table	U64HashSet	<u64>/16384	6.83
insert_erase	scalar_unaligned_table	U64HashSet	<u64>/16384	8.50
insert_erase	scalar_cuckoo_table	U64HashSet	<u64>/16384	4.92
insert_erase	hashbrown	HashMap	<u64,u64>/16384	8.93
load factor	5/8
find_miss	aligned_double_hashing_table	HashTable	<u64>/20480	3.87
find_miss	quadratic_probing_table	HashTable	<u64>/20480	3.50
find_miss	aligned_quadratic_probing_table	HashTable	<u64>/20480	3.86
find_miss	unaligned_cuckoo_table	HashTable	<u64>/20480	3.19
find_miss	aligned_cuckoo_table	HashTable	<u64>/20480	2.42
find_miss	balancing_cuckoo_table	HashTable	<u64>/20480	2.33
find_miss	scalar_cache_line_aligned_table	U64HashSet	<u64>/20480	13.47
find_miss	scalar_unaligned_table	U64HashSet	<u64>/20480	13.42
find_miss	scalar_cuckoo_table	U64HashSet	<u64>/20480	1.91
find_miss	hashbrown	HashMap	<u64,u64>/20480	3.48
find_hit	aligned_double_hashing_table	HashTable	<u64>/20480	2.10
find_hit	quadratic_probing_table	HashTable	<u64>/20480	1.89
find_hit	aligned_quadratic_probing_table	HashTable	<u64>/20480	1.83
find_hit	unaligned_cuckoo_table	HashTable	<u64>/20480	1.88
find_hit	aligned_cuckoo_table	HashTable	<u64>/20480	1.83
find_hit	balancing_cuckoo_table	HashTable	<u64>/20480	1.82
find_hit	scalar_cache_line_aligned_table	U64HashSet	<u64>/20480	5.18
find_hit	scalar_unaligned_table	U64HashSet	<u64>/20480	2.56
find_hit	scalar_cuckoo_table	U64HashSet	<u64>/20480	5.21
find_hit	hashbrown	HashMap	<u64,u64>/20480	1.89
find_hit_latency	aligned_double_hashing_table	HashTable	<u64>/20480	13.97
find_hit_latency	quadratic_probing_table	HashTable	<u64>/20480	14.14
find_hit_latency	aligned_quadratic_probing_table	HashTable	<u64>/20480	13.79
find_hit_latency	unaligned_cuckoo_table	HashTable	<u64>/20480	13.98
find_hit_latency	aligned_cuckoo_table	HashTable	<u64>/20480	13.92
find_hit_latency	balancing_cuckoo_table	HashTable	<u64>/20480	13.90
find_hit_latency	scalar_cache_line_aligned_table	U64HashSet	<u64>/20480	9.18
find_hit_latency	scalar_unaligned_table	U64HashSet	<u64>/20480	8.83
find_hit_latency	scalar_cuckoo_table	U64HashSet	<u64>/20480	11.09
find_hit_latency	hashbrown	HashMap	<u64,u64>/20480	13.80
insert_erase	aligned_double_hashing_table	HashTable	<u64>/20480	3.55
insert_erase	quadratic_probing_table	HashTable	<u64>/20480	3.36
insert_erase	aligned_quadratic_probing_table	HashTable	<u64>/20480	3.84
insert_erase	unaligned_cuckoo_table	HashTable	<u64>/20480	3.39
insert_erase	aligned_cuckoo_table	HashTable	<u64>/20480	3.91
insert_erase	balancing_cuckoo_table	HashTable	<u64>/20480	4.06
insert_erase	scalar_cache_line_aligned_table	U64HashSet	<u64>/20480	8.27
insert_erase	scalar_unaligned_table	U64HashSet	<u64>/20480	11.91
insert_erase	scalar_cuckoo_table	U64HashSet	<u64>/20480	6.69
insert_erase	hashbrown	HashMap	<u64,u64>/20480	15.91
load factor	6/8
find_miss	aligned_double_hashing_table	HashTable	<u64>/24576	7.36
find_miss	quadratic_probing_table	HashTable	<u64>/24576	7.27
find_miss	aligned_quadratic_probing_table	HashTable	<u64>/24576	8.23
find_miss	unaligned_cuckoo_table	HashTable	<u64>/24576	4.90
find_miss	aligned_cuckoo_table	HashTable	<u64>/24576	2.54
find_miss	balancing_cuckoo_table	HashTable	<u64>/24576	2.57
find_miss	scalar_cache_line_aligned_table	U64HashSet	<u64>/24576	15.18
find_miss	scalar_unaligned_table	U64HashSet	<u64>/24576	15.26
find_miss	scalar_cuckoo_table	U64HashSet	<u64>/24576	1.91
find_miss	hashbrown	HashMap	<u64,u64>/24576	7.40
find_hit	aligned_double_hashing_table	HashTable	<u64>/24576	2.15
find_hit	quadratic_probing_table	HashTable	<u64>/24576	2.07
find_hit	aligned_quadratic_probing_table	HashTable	<u64>/24576	1.89
find_hit	unaligned_cuckoo_table	HashTable	<u64>/24576	1.90
find_hit	aligned_cuckoo_table	HashTable	<u64>/24576	1.87
find_hit	balancing_cuckoo_table	HashTable	<u64>/24576	1.85
find_hit	scalar_cache_line_aligned_table	U64HashSet	<u64>/24576	6.77
find_hit	scalar_unaligned_table	U64HashSet	<u64>/24576	5.54
find_hit	scalar_cuckoo_table	U64HashSet	<u64>/24576	6.57
find_hit	hashbrown	HashMap	<u64,u64>/24576	2.05
find_hit_latency	aligned_double_hashing_table	HashTable	<u64>/24576	13.76
find_hit_latency	quadratic_probing_table	HashTable	<u64>/24576	13.99
find_hit_latency	aligned_quadratic_probing_table	HashTable	<u64>/24576	13.76
find_hit_latency	unaligned_cuckoo_table	HashTable	<u64>/24576	14.20
find_hit_latency	aligned_cuckoo_table	HashTable	<u64>/24576	14.83
find_hit_latency	balancing_cuckoo_table	HashTable	<u64>/24576	14.22
find_hit_latency	scalar_cache_line_aligned_table	U64HashSet	<u64>/24576	10.06
